source,target,value
9,71,0.00022903885480572597
9,72,0.002519427402862986
9,73,0.00017995910020449898
9,74,0.00026175869120654394
9,75,0.00040899795501022495
9,76,0.0006707566462167689
9,77,0.0007689161554192229
9,79,0.00017995910020449898
9,81,0.0011615541922290389
9,82,6.543967280163599e-05
9,84,0.00017995910020449898
9,85,0.0038609406952965237
9,86,0.00014723926380368098
9,87,0.00011451942740286299
9,88,0.000245398773006135
9,89,0.0006380368098159509
9,90,0.00039263803680981594
9,92,0.001194274028629857
9,96,6.543967280163599e-05
9,98,8.179959100204499e-05
9,105,0.007934560327198364
9,106,0.0007034764826175869
9,107,0.00049079754601227
9,108,0.0006543967280163599
9,109,0.0009488752556237219
9,110,0.0005725971370143149
9,111,9.815950920245399e-05
9,112,0.0027484662576687116
9,118,0.00832719836400818
9,119,0.0005398773006134969
9,124,0.0025685071574642125
9,125,0.0020940695296523515
9,126,0.0032065439672801636
9,127,0.0018159509202453987
9,128,0.0009161554192229039
9,129,0.0011615541922290389
9,130,0.00013087934560327197
9,131,0.00045807770961145194
10,10,0.9223348945129549
10,11,0.00025780947879517035
10,12,0.00012890473939758518
10,13,0.00015038886263051606
10,14,0.00034374597172689384
10,15,0.0003652300949598247
10,16,0.00017187298586344692
10,17,0.00010742061616465432
10,18,0.00012890473939758518
10,19,0.00034374597172689384
10,20,0.0003652300949598247
10,21,0.000794912559618442
10,22,0.0005800713272891333
10,23,0.0002363253555622395
10,24,0.000945301422248958
10,25,0.000472650711124479
10,26,0.0007089760666867185
10,27,0.000644523696987926
10,28,0.0004941348343574099
10,29,0.00038671421819275555
10,30,0.0006874919434537877
10,31,0.0004081983414256864
10,32,0.0008378808060843037
10,33,0.000472650711124479
10,34,0.0009882696687148198
10,35,0.0012245950242770593
10,36,0.000644523696987926
10,37,0.000945301422248958
10,38,0.00124607914750999
10,39,0.0003652300949598247
10,40,0.00010742061616465432
10,41,0.0009667855454818889
10,42,0.00124607914750999
10,43,0.001289047393975852
10,44,0.0015468568727710222
10,45,0.0002363253555622395
10,46,0.001095690284879474
10,47,0.0013105315172087827
