source,target,value
11,99,0.003062991077373818
11,100,0.00039952057530962844
11,102,0.00026634705020641894
11,103,0.00026634705020641894
11,104,0.00039952057530962844
11,105,0.0007324543880676521
11,107,0.0005326941004128379
11,108,0.0003329338127580237
11,109,0.0007324543880676521
11,112,0.00026634705020641894
11,116,0.00026634705020641894
11,121,0.0007990411506192569
11,122,0.0005326941004128379
11,123,0.0008656279131708616
11,125,0.0004661073378612332
11,126,0.00026634705020641894
11,129,0.00026634705020641894
12,12,0.909322672228982
12,16,0.0004055854916275566
12,18,0.0005794078451822238
12,19,0.0002317631380728895
12,21,0.0004055854916275566
12,22,0.0004055854916275566
12,23,0.000463526276145779
12,26,0.0005794078451822238
12,28,0.0003476447071093343
12,30,0.0002897039225911119
12,31,0.0002317631380728895
12,33,0.000463526276145779
12,35,0.0008691117677733357
12,36,0.0004055854916275566
12,37,0.0002317631380728895
12,38,0.0005214670606640013
12,39,0.0004055854916275566
12,40,0.00121675647488267
12,41,0.0006373486297004461
12,42,0.0015644011819920041
12,43,0.000927052552291558
12,44,0.0002317631380728895
12,45,0.0004055854916275566
12,46,0.0006373486297004461
12,47,0.0006373486297004461
12,48,0.0006952894142186686
12,49,0.009444347876470248
12,50,0.0006373486297004461
12,51,0.001680282751028449
12,52,0.0005214670606640013
12,53,0.0017382235355466714
12,55,0.0006373486297004461
12,56,0.0012746972594008922
12,57,0.00121675647488267
12,58,0.00121675647488267
12,59,0.0013326380439191146
12,61,0.000463526276145779
12,62,0.0014485196129555595
12,63,0.00121675647488267
12,65,0.0010429341213280027
12,67,0.0022017498116924505
12,68,0.0016223419665102265
12,69,0.0006952894142186686
12,70,0.00243351294976534
12,72,0.0002897039225911119
12,75,0.0007532301987368909
12,77,0.0002317631380728895
12,78,0.003882032562720899
12,80,0.0002897039225911119
12,82,0.0002897039225911119
12,83,0.002607335303320007
12,84,0.0034764470710933427
12,85,0.0011008749058462252
12,86,0.0004055854916275566
12,88,0.0006952894142186686
12,92,0.005388492960194681
12,97,0.0082855321861058
12,98,0.0007532301987368909
12,99,0.0017961643200648937
12,100,0.0002897039225911119
12,102,0.0002317631380728895
12,105,0.000463526276145779
12,106,0.000463526276145779
12,107,0.0013326380439191146
12,109,0.0008691117677733357
12,115,0.004693203545976013
12,116,0.0006952894142186686
12,119,0.0004055854916275566
12,120,0.0003476447071093343
12,121,0.000463526276145779
12,122,0.000463526276145779
12,123,0.0006952894142186686
12,125,0.0005794078451822238
12,126,0.000463526276145779
12,130,0.0002317631380728895
13,13,0.9318235806477155
13,16,0.00031673133264708213
13,17,0.00039591416580885263
13,18,0.0007918283316177053
13,21,0.00039591416580885263
13,23,0.00031673133264708213
13,29,0.001029376831103017
13,30,0.0004750969989706232
13,32,0.00039591416580885263
13,33,0.0005542798321323937
13,34,0.0008710111647794759
13,35,0.0007126454984559348
13,36,0.0004750969989706232
13,37,0.00039591416580885263
13,38,0.0008710111647794759
13,39,0.00039591416580885263
13,40,0.002058753662206034
13,41,0.0004750969989706232
13,44,0.0007918283316177053
13,45,0.001187742497426558
13,47,0.0006334626652941643
13,48,0.001346108163750099
13,49,0.0004750969989706232
13,51,0.0024546678280148865
13,52,0.0012669253305883285
13,53,0.010214585477868398
13,55,0.0017420223295589517
13,56,0.001346108163750099
13,57,0.00039591416580885263
13,58,0.0015044738300736401
13,59,0.0007918283316177053
13,61,0.0005542798321323937
13,62,0.0016628394963971811
13,63,0.00039591416580885263
13,65,0.0019003879958824927
13,67,0.0033256789927943622
13,68,0.0012669253305883285
13,70,0.001346108163750099
13,75,0.0022171193285295747
